108,164,,
108,164,,
107,164,,
107,164,,
107,164,,
106,163,,
106,163,,
106,163,,
105,163,,
105,163,,
105,163,,
104,163,,
104,163,,
104,163,,
103,163,,
103,163,,
103,163,,
102,163,,
102,163,,
102,163,,
101,163,,
101,163,,
101,163,,
100,163,,
100,163,,
100,163,,
99,163,,
99,163,,
99,163,,
98,163,,
98,163,,
98,163,,
97,163,,
97,163,,
97,163,,
96,163,,
96,163,,
95,163,,
95,163,,
95,163,,
94,163,,
94,162,,
94,162,,
93,162,,
93,162,,
93,162,,
92,162,,
92,162,,
92,162,,
91,162,,
91,162,,
91,162,,
90,162,,
90,162,,
90,162,,
89,162,,
89,162,,
89,162,,
88,162,,
88,162,,
88,162,,
87,162,,
87,162,,
87,162,,
86,162,,
86,162,,
85,162,,
85,162,,
85,162,,
84,162,,
84,162,,
84,162,,
83,162,,
83,162,,
83,162,,
82,162,,
82,162,,
82,161,,
81,161,,
81,161,,
81,161,,
80,161,,
80,161,,
79,161,,
79,161,,
79,161,,
78,161,,
78,161,,
78,161,,
77,161,,
77,161,,
77,161,,
76,161,,
76,161,,
76,161,,
75,161,,
75,161,,
74,161,,
74,161,,
74,161,,
73,161,,
73,161,,
73,161,,
72,161,,
72,161,,
72,161,,
71,161,,
71,161,,
71,161,,
70,161,,
70,161,,
69,160,,
69,160,,
69,160,,
68,160,,
68,160,,
68,160,,
67,160,,
67,160,,
67,160,,
66,160,,
66,160,,
65,160,,
65,160,,
65,160,,
64,160,,
64,160,,
64,160,,
63,160,,
63,160,,
63,160,,
62,160,,
62,160,,
61,160,,
61,160,,
61,160,,
60,160,,
60,160,,
60,160,,
59,160,,
59,160,,
59,160,,
58,160,,
58,160,,
57,160,,
57,159,,
57,159,,
56,159,,
56,159,,
56,159,,
55,159,,
55,159,,
54,159,,
54,159,,
54,159,,
53,159,,
53,159,,
53,159,,
52,159,,
52,159,,
51,159,,
51,159,,
51,159,,
50,159,,
50,159,,
50,159,,
49,159,,
49,159,,
48,159,,
48,159,,
48,159,,
47,159,,
47,159,,
47,159,,
46,159,,
46,159,,
45,159,,
45,159,,
45,158,,
44,158,,
44,158,,
44,158,,
43,158,,
43,158,,
42,158,,
42,158,,
42,158,,
41,158,,
41,158,,
40,158,,
40,158,,
40,158,,
39,158,,
39,158,,
39,158,,
38,158,,
38,158,,
37,158,,
37,158,,
37,158,,
36,158,,
36,158,,
35,158,,
35,158,,
35,158,,
34,158,,
34,158,,
34,158,,
33,158,,
33,158,,
32,157,,
32,157,,
32,157,,
31,157,,
31,157,,
30,157,,
30,157,,
30,157,,
29,157,,
29,157,,
28,157,,
28,157,,
28,157,,
27,157,,
27,157,,
27,157,,
26,157,,
26,157,,
25,157,,
25,157,,
25,157,,
24,157,,
24,157,,
23,157,,
23,157,,
23,157,,
22,157,,
22,157,,
21,157,,
21,157,,
21,157,,
20,157,,
20,156,,
19,156,,
19,156,,
19,156,,
18,156,,
18,156,,
17,156,,
17,156,,
17,156,,
16,156,,
16,156,,
15,156,,
15,156,,
15,156,,
14,156,,
14,156,,
13,156,,
13,156,,
13,156,,
12,156,,
12,156,,
11,156,,
11,156,,
11,156,,
10,156,,
10,156,,
9,156,,
9,156,,
9,156,,
8,156,,
8,156,,
7,155,,
7,155,,
6,155,,
6,155,,
6,155,,
5,155,,
5,155,,
4,155,,
4,155,,
4,155,,
3,155,,
3,155,,
2,155,,
2,155,,
2,155,,
1,155,,
1,155,,
0,155,,
0,155,,
0,155,,
0,155,,
0,155,,
-1,155,,
-1,155,,
-2,155,,
-2,155,,
-2,155,,
-3,155,,
-3,155,,
-4,155,,
-4,154,,
-4,154,,
-5,154,,
-5,154,,
-6,154,,
-6,154,,
-7,154,,
-7,154,,
-7,154,,
-8,154,,
-8,154,,
-9,154,,
-9,154,,
-10,154,,
-10,154,,
-10,154,,
-11,154,,
-11,154,,
-12,154,,
-12,154,,
-12,154,,
-13,154,,
-13,154,,
-14,154,,
-14,154,,
-15,154,,
-15,154,,
-15,154,,
-16,154,,
-16,153,,
-17,153,,
-17,153,,
-18,153,,
-18,153,,
-18,153,,
-19,153,,
-19,153,,
-20,153,,
-20,153,,
-21,153,,
-21,153,,
-21,153,,
-22,153,,
-22,153,,
-23,153,,
-23,153,,
-24,153,,
-24,153,,
-24,153,,
-25,153,,
-25,153,,
-26,153,,
-26,153,,
-27,153,,
-27,153,,
-28,153,,
-28,153,,
-28,153,,
-29,152,,
